"","Order.Date","date.var","Year","Month","Ship.Mode","Customer.Name","Segment","City","State","Category","Sub.Category","Sales"
"7245",2018-05-22,3,"2018","May","First Class","Rob Lucas","Consumer","Los Angeles","California","Office Supplies","Art",49.56
"7246",2018-02-09,4,"2018","Feb","Standard Class","Sarah Bern","Consumer","Los Angeles","California","Office Supplies","Storage",354.9
"7247",2015-03-03,5,"2015","Mar","Standard Class","Jill Stevenson","Corporate","Columbus","Ohio","Office Supplies","Labels",15.12
"7248",2015-03-03,5,"2015","Mar","Standard Class","Jill Stevenson","Corporate","Columbus","Ohio","Furniture","Bookcases",302.45
"7249",2015-03-03,5,"2015","Mar","Standard Class","Jill Stevenson","Corporate","Columbus","Ohio","Office Supplies","Storage",44.672
"7250",2016-06-04,5,"2016","Jun","Second Class","Becky Pak","Consumer","Los Angeles","California","Technology","Accessories",119.98
"7251",2016-06-04,5,"2016","Jun","Second Class","Becky Pak","Consumer","Los Angeles","California","Technology","Accessories",989.97
"7252",2017-08-27,6,"2017","Sep","Standard Class","Elizabeth Moffitt","Corporate","Hollywood","Florida","Office Supplies","Labels",9.216
"7253",2017-09-12,6,"2017","Sep","Standard Class","Steve Chapman","Corporate","Roseville","Michigan","Office Supplies","Paper",68.52
"7254",2017-05-30,5,"2017","Jun","Standard Class","Eugene Moren","Home Office","Superior","Wisconsin","Office Supplies","Appliances",364.74
"7255",2017-05-30,5,"2017","Jun","Standard Class","Eugene Moren","Home Office","Superior","Wisconsin","Furniture","Furnishings",47.4
"7256",2017-05-30,5,"2017","Jun","Standard Class","Eugene Moren","Home Office","Superior","Wisconsin","Office Supplies","Storage",49.76
"7257",2017-05-30,5,"2017","Jun","Standard Class","Eugene Moren","Home Office","Superior","Wisconsin","Office Supplies","Art",5.56
"7258",2017-05-30,5,"2017","Jun","Standard Class","Eugene Moren","Home Office","Superior","Wisconsin","Office Supplies","Paper",629.1
"7259",2017-05-30,5,"2017","Jun","Standard Class","Eugene Moren","Home Office","Superior","Wisconsin","Office Supplies","Art",14.7
"7260",2017-05-30,5,"2017","Jun","Standard Class","Eugene Moren","Home Office","Superior","Wisconsin","Office Supplies","Paper",45.36
"7261",2017-05-30,5,"2017","Jun","Standard Class","Eugene Moren","Home Office","Superior","Wisconsin","Technology","Phones",125.99
"7262",2018-06-10,3,"2018","Jun","Second Class","George Zrebassa","Corporate","Thousand Oaks","California","Office Supplies","Art",14.7
"7263",2018-10-22,6,"2018","Oct","Standard Class","Marina Lichtenstein","Corporate","Philadelphia","Pennsylvania","Technology","Phones",32.7
"7264",2018-10-22,6,"2018","Oct","Standard Class","Marina Lichtenstein","Corporate","Philadelphia","Pennsylvania","Office Supplies","Envelopes",31.68
"7265",2018-06-13,4,"2018","Jun","Standard Class","Paul Gonzalez","Consumer","Springfield","Virginia","Office Supplies","Art",181.86
"7266",2015-11-23,3,"2015","Nov","Second Class","Damala Kotsonis","Corporate","Houston","Texas","Furniture","Chairs",155.372
"7267",2018-08-16,0,"2018","Aug","Same Day","Sarah Jordon","Consumer","Columbia","Tennessee","Office Supplies","Binders",13.428
"7268",2018-08-16,0,"2018","Aug","Same Day","Sarah Jordon","Consumer","Columbia","Tennessee","Office Supplies","Storage",67.136
"7269",2017-01-14,6,"2017","Jan","Standard Class","Anna Gayman","Consumer","Concord","North Carolina","Office Supplies","Paper",89.568
"7270",2017-01-14,6,"2017","Jan","Standard Class","Anna Gayman","Consumer","Concord","North Carolina","Furniture","Furnishings",315.776
"7271",2017-09-16,6,"2017","Sep","Standard Class","Keith Dawkins","Corporate","San Jose","California","Furniture","Bookcases",273.666
"7272",2017-09-16,6,"2017","Sep","Standard Class","Keith Dawkins","Corporate","San Jose","California","Office Supplies","Appliances",17.48
"7273",2017-10-10,4,"2017","Oct","Standard Class","Erica Bern","Corporate","Greensboro","North Carolina","Office Supplies","Supplies",20.608
"7274",2017-10-10,4,"2017","Oct","Standard Class","Erica Bern","Corporate","Greensboro","North Carolina","Office Supplies","Binders",4.095
"7275",2016-11-13,4,"2016","Nov","Standard Class","Arthur Wiediger","Home Office","Helena","Montana","Technology","Phones",339.96
"7276",2016-11-13,4,"2016","Nov","Standard Class","Arthur Wiediger","Home Office","Helena","Montana","Furniture","Furnishings",63.98
"7277",2015-11-02,4,"2015","Nov","Standard Class","Julie Kriz","Home Office","Fort Lauderdale","Florida","Technology","Accessories",799.92
"7278",2017-07-19,2,"2017","Jul","First Class","Tracy Collins","Home Office","San Francisco","California","Technology","Phones",35.984
"7279",2017-07-19,2,"2017","Jul","First Class","Tracy Collins","Home Office","San Francisco","California","Technology","Accessories",389.97
"7280",2017-05-14,0,"2017","May","Same Day","Tiffany House","Corporate","Yuma","Arizona","Technology","Accessories",185.528
"7281",2016-02-21,6,"2016","Feb","Standard Class","Pierre Wener","Consumer","Columbia","Maryland","Office Supplies","Binders",2541.98
"7282",2018-10-16,5,"2018","Oct","Standard Class","Gary Hansen","Home Office","Yuma","Arizona","Technology","Machines",599.985
"7283",2018-06-22,7,"2018","Jun","Standard Class","Joe Kamberova","Consumer","Chicago","Illinois","Office Supplies","Binders",3.036
"7284",2018-09-09,4,"2018","Sep","Standard Class","Logan Currie","Consumer","Cleveland","Ohio","Office Supplies","Art",25.92
"7285",2018-09-09,4,"2018","Sep","Standard Class","Logan Currie","Consumer","Cleveland","Ohio","Furniture","Furnishings",66.112
"7286",2018-10-14,5,"2018","Oct","Standard Class","Berenike Kampe","Consumer","San Francisco","California","Technology","Accessories",46.36
"7287",2017-06-20,5,"2017","Jun","Standard Class","Bill Shonely","Corporate","Oklahoma City","Oklahoma","Technology","Accessories",6.9
"7288",2017-06-20,5,"2017","Jun","Standard Class","Bill Shonely","Corporate","Oklahoma City","Oklahoma","Furniture","Furnishings",57.69
"7289",2015-09-02,5,"2015","Sep","Standard Class","Andy Gerbode","Corporate","Houston","Texas","Technology","Machines",559.71
"7290",2017-01-30,1,"2017","Jan","First Class","Steven Cartwright","Consumer","San Francisco","California","Office Supplies","Storage",305.01
"7291",2017-01-30,1,"2017","Jan","First Class","Steven Cartwright","Consumer","San Francisco","California","Office Supplies","Binders",50.784
"7292",2017-01-30,1,"2017","Jan","First Class","Steven Cartwright","Consumer","San Francisco","California","Office Supplies","Labels",26.01
"7293",2018-12-04,5,"2018","Dec","Standard Class","Lena Radford","Consumer","Nashville","Tennessee","Technology","Machines",649
"7294",2017-01-23,6,"2017","Jan","Standard Class","Christy Brittain","Consumer","Los Angeles","California","Furniture","Furnishings",59.99
"7295",2016-05-26,5,"2016","May","Standard Class","Ruben Dartt","Consumer","Bellevue","Washington","Furniture","Furnishings",20.24
"7296",2015-05-04,1,"2015","May","First Class","Nat Carroll","Consumer","Houston","Texas","Office Supplies","Art",37.84
"7297",2015-05-04,1,"2015","May","First Class","Nat Carroll","Consumer","Houston","Texas","Office Supplies","Fasteners",5.472
"7298",2016-02-10,4,"2016","Feb","Second Class","Nona Balk","Corporate","Philadelphia","Pennsylvania","Office Supplies","Storage",77.24
"7299",2015-11-18,3,"2015","Nov","First Class","Joe Kamberova","Consumer","Des Plaines","Illinois","Furniture","Tables",292.1
"7300",2015-11-18,3,"2015","Nov","First Class","Joe Kamberova","Consumer","Des Plaines","Illinois","Furniture","Furnishings",8.544
"7301",2015-11-18,3,"2015","Nov","First Class","Joe Kamberova","Consumer","Des Plaines","Illinois","Furniture","Bookcases",424.116
"7302",2015-11-18,3,"2015","Nov","First Class","Joe Kamberova","Consumer","Des Plaines","Illinois","Office Supplies","Binders",2.892
"7303",2015-11-18,3,"2015","Nov","First Class","Joe Kamberova","Consumer","Des Plaines","Illinois","Office Supplies","Storage",381.72
"7304",2018-09-04,4,"2018","Sep","Standard Class","Doug O'Connell","Consumer","Boynton Beach","Florida","Furniture","Chairs",97.184
"7305",2018-09-04,4,"2018","Sep","Standard Class","Doug O'Connell","Consumer","Boynton Beach","Florida","Office Supplies","Paper",10.368
"7306",2015-03-29,4,"2015","Apr","Standard Class","Mike Gockenbach","Consumer","Plano","Texas","Furniture","Tables",890.841
"7307",2017-11-05,2,"2017","Nov","Second Class","Logan Haushalter","Consumer","San Jose","California","Technology","Accessories",72
"7308",2017-11-05,2,"2017","Nov","Second Class","Logan Haushalter","Consumer","San Jose","California","Furniture","Chairs",113.888
"7309",2017-11-05,2,"2017","Nov","Second Class","Logan Haushalter","Consumer","San Jose","California","Office Supplies","Envelopes",158.13
"7310",2018-06-10,4,"2018","Jun","Second Class","Muhammed MacIntyre","Corporate","New York City","New York","Office Supplies","Fasteners",14.13
"7311",2016-08-10,4,"2016","Aug","Standard Class","Bill Donatelli","Consumer","Detroit","Michigan","Office Supplies","Binders",64.75
"7312",2016-10-09,4,"2016","Oct","Standard Class","Sonia Cooley","Consumer","Miami","Florida","Office Supplies","Binders",1.872
"7313",2016-10-09,4,"2016","Oct","Standard Class","Sonia Cooley","Consumer","Miami","Florida","Office Supplies","Binders",11.214
"7314",2016-10-09,4,"2016","Oct","Standard Class","Sonia Cooley","Consumer","Miami","Florida","Office Supplies","Art",37.376
"7315",2017-05-28,5,"2017","Jun","Standard Class","Tanja Norvell","Home Office","Park Ridge","Illinois","Technology","Phones",286.4
"7316",2018-05-11,5,"2018","May","Second Class","Zuschuss Carroll","Consumer","New York City","New York","Office Supplies","Art",43.92
"7317",2017-10-16,4,"2017","Oct","Standard Class","Nona Balk","Corporate","New York City","New York","Furniture","Tables",142.182
"7318",2018-11-17,4,"2018","Nov","Standard Class","Katharine Harms","Corporate","Hillsboro","Oregon","Office Supplies","Paper",19.608
"7319",2018-11-17,4,"2018","Nov","Standard Class","Katharine Harms","Corporate","Hillsboro","Oregon","Office Supplies","Binders",4.158
"7320",2018-11-26,3,"2018","Nov","Second Class","Michael Nguyen","Consumer","New York City","New York","Technology","Phones",979.95
"7321",2018-11-26,3,"2018","Nov","Second Class","Michael Nguyen","Consumer","New York City","New York","Furniture","Furnishings",135.3
"7322",2018-09-03,4,"2018","Sep","Standard Class","Muhammed Yedwab","Corporate","Chicago","Illinois","Office Supplies","Paper",8.904
"7323",2018-09-03,4,"2018","Sep","Standard Class","Muhammed Yedwab","Corporate","Chicago","Illinois","Technology","Accessories",100.8
"7324",2018-12-05,3,"2018","Dec","First Class","Carlos Soltero","Consumer","New York City","New York","Furniture","Furnishings",41.96
"7325",2018-12-05,3,"2018","Dec","First Class","Carlos Soltero","Consumer","New York City","New York","Office Supplies","Labels",9.45
"7326",2018-11-10,7,"2018","Nov","Standard Class","Michael Chen","Consumer","Pasco","Washington","Office Supplies","Appliances",400.8
"7327",2018-11-10,7,"2018","Nov","Standard Class","Michael Chen","Consumer","Pasco","Washington","Office Supplies","Binders",28.792
"7328",2015-03-18,6,"2015","Mar","Standard Class","Sample Company A","Home Office","Burbank","California","Furniture","Furnishings",111
"7329",2015-03-18,6,"2015","Mar","Standard Class","Sample Company A","Home Office","Burbank","California","Technology","Machines",1279.968
"7330",2015-03-18,6,"2015","Mar","Standard Class","Sample Company A","Home Office","Burbank","California","Office Supplies","Storage",1856.19
"7331",2017-11-12,1,"2017","Nov","First Class","Stephanie Phelps","Corporate","Chicago","Illinois","Furniture","Furnishings",22.752
"7332",2018-10-26,4,"2018","Oct","Standard Class","Shaun Chance","Corporate","Lancaster","Pennsylvania","Technology","Phones",61.542
"7333",2018-10-26,4,"2018","Oct","Standard Class","Shaun Chance","Corporate","Lancaster","Pennsylvania","Office Supplies","Binders",81.438
"7334",2016-04-11,6,"2016","Apr","Standard Class","Patrick Ryan","Consumer","Tampa","Florida","Furniture","Furnishings",67.36
"7335",2016-04-11,6,"2016","Apr","Standard Class","Patrick Ryan","Consumer","Tampa","Florida","Furniture","Furnishings",54.528
"7336",2016-12-25,5,"2016","Dec","Standard Class","Jim Karlsson","Consumer","New York City","New York","Technology","Accessories",843.9
"7337",2016-12-25,5,"2016","Dec","Standard Class","Jim Karlsson","Consumer","New York City","New York","Furniture","Bookcases",449.568
"7338",2018-09-21,2,"2018","Sep","First Class","Brendan Murry","Corporate","Los Angeles","California","Office Supplies","Storage",15.51
"7339",2015-12-20,3,"2015","Dec","Second Class","Suzanne McNair","Corporate","New York City","New York","Furniture","Chairs",192.186
"7340",2016-07-18,3,"2016","Jul","First Class","Karen Carlisle","Corporate","New York City","New York","Office Supplies","Art",5.76
"7341",2015-07-26,6,"2015","Aug","Standard Class","Sheri Gordon","Consumer","Atlanta","Georgia","Furniture","Chairs",67.88
"7342",2015-07-26,6,"2015","Aug","Standard Class","Sheri Gordon","Consumer","Atlanta","Georgia","Office Supplies","Labels",162.89
"7343",2015-07-26,6,"2015","Aug","Standard Class","Sheri Gordon","Consumer","Atlanta","Georgia","Furniture","Furnishings",25.71
"7344",2015-12-26,6,"2016","Jan","Standard Class","Tracy Blumstein","Consumer","New York City","New York","Office Supplies","Storage",191.88
"7345",2018-12-11,6,"2018","Dec","Standard Class","Darrin Van Huff","Corporate","Jacksonville","Florida","Furniture","Tables",721.875
"7346",2018-12-11,6,"2018","Dec","Standard Class","Darrin Van Huff","Corporate","Jacksonville","Florida","Technology","Phones",73.568
"7347",2018-12-11,6,"2018","Dec","Standard Class","Darrin Van Huff","Corporate","Jacksonville","Florida","Office Supplies","Art",13.584
"7348",2018-12-11,6,"2018","Dec","Standard Class","Darrin Van Huff","Corporate","Jacksonville","Florida","Furniture","Chairs",64.784
"7349",2015-03-03,4,"2015","Mar","Standard Class","Sam Craven","Consumer","Houston","Texas","Office Supplies","Appliances",176.772
"7350",2018-10-21,6,"2018","Oct","Standard Class","Jennifer Braxton","Corporate","Milwaukee","Wisconsin","Office Supplies","Binders",38.82
"7351",2018-10-21,6,"2018","Oct","Standard Class","Jennifer Braxton","Corporate","Milwaukee","Wisconsin","Office Supplies","Binders",21.9
"7352",2018-11-10,6,"2018","Nov","Standard Class","Gary Hwang","Consumer","Modesto","California","Technology","Accessories",111.79
"7353",2018-03-16,2,"2018","Mar","Second Class","Matthew Grinstein","Home Office","Lakewood","Ohio","Technology","Phones",445.44
"7354",2017-09-22,7,"2017","Sep","Standard Class","Robert Dilbeck","Home Office","Philadelphia","Pennsylvania","Office Supplies","Labels",16.52
"7355",2018-02-06,7,"2018","Feb","Standard Class","Skye Norling","Home Office","San Francisco","California","Office Supplies","Paper",29.9
"7356",2016-12-31,2,"2017","Jan","Second Class","Anna Häberlin","Corporate","Detroit","Michigan","Office Supplies","Binders",116.4
"7357",2017-10-09,5,"2017","Oct","Standard Class","Maria Zettner","Home Office","Phoenix","Arizona","Office Supplies","Art",1.408
"7358",2017-10-09,5,"2017","Oct","Standard Class","Maria Zettner","Home Office","Phoenix","Arizona","Furniture","Furnishings",169.568
"7359",2015-12-30,4,"2016","Jan","Second Class","Alex Russell","Corporate","Philadelphia","Pennsylvania","Technology","Phones",251.964
"7360",2015-12-30,4,"2016","Jan","Second Class","Alex Russell","Corporate","Philadelphia","Pennsylvania","Furniture","Tables",523.764
"7361",2017-04-12,2,"2017","Apr","First Class","Jason Fortune-","Consumer","Los Angeles","California","Office Supplies","Paper",19.44
"7362",2017-04-12,2,"2017","Apr","First Class","Jason Fortune-","Consumer","Los Angeles","California","Furniture","Chairs",194.352
"7363",2017-04-12,2,"2017","Apr","First Class","Jason Fortune-","Consumer","Los Angeles","California","Office Supplies","Binders",36.624
