"","Order.Date","Ship.Date","date.var","Year","Month","Ship.Mode","Customer.Name","Segment","Country","City","State","Postal.Code","Region","Product.ID","Category","Sub.Category","Product.Name","Sales"
"9050",2015-09-21,2015-09-25,4,"2015","Sep","Standard Class","Sara Luxemburg","Home Office","United States","New York City","New York",10011,"East","OFF-AR-10002956","Office Supplies","Art","Boston 16801 Nautilus Battery Pencil Sharpener",66.03
"9051",2016-05-18,2016-05-22,4,"2016","May","Standard Class","Anthony Jacobs","Corporate","United States","Los Angeles","California",90004,"West","OFF-PA-10003724","Office Supplies","Paper","Wirebound Message Book, 4 per Page",10.86
"9052",2015-03-26,2015-03-31,5,"2015","Mar","Second Class","Damala Kotsonis","Corporate","United States","San Francisco","California",94122,"West","OFF-AR-10004272","Office Supplies","Art","Newell 308",3.36
"9053",2015-03-26,2015-03-31,5,"2015","Mar","Second Class","Damala Kotsonis","Corporate","United States","San Francisco","California",94122,"West","OFF-BI-10003291","Office Supplies","Binders","Wilson Jones Leather-Like Binders with DublLock Round Rings",27.936
"9054",2015-03-26,2015-03-31,5,"2015","Mar","Second Class","Damala Kotsonis","Corporate","United States","San Francisco","California",94122,"West","TEC-PH-10004100","Technology","Phones","Griffin GC17055 Auxiliary Audio Cable",28.784
"9055",2018-09-22,2018-09-28,6,"2018","Sep","Standard Class","Berenike Kampe","Consumer","United States","Santa Ana","California",92704,"West","OFF-SU-10001218","Office Supplies","Supplies","Fiskars Softgrip Scissors",21.96
"9056",2016-09-12,2016-09-17,5,"2016","Sep","Second Class","Craig Carreira","Consumer","United States","Seattle","Washington",98103,"West","TEC-AC-10004209","Technology","Accessories","Memorex Froggy Flash Drive 4 GB",21.98
"9057",2016-11-02,2016-11-04,2,"2016","Nov","First Class","Emily Ducich","Home Office","United States","New York City","New York",10011,"East","FUR-CH-10002073","Furniture","Chairs","Hon Olson Stacker Chairs",2621.322
"9058",2016-10-20,2016-10-24,4,"2016","Oct","Standard Class","Stewart Visinsky","Consumer","United States","Los Angeles","California",90045,"West","FUR-FU-10003424","Furniture","Furnishings","Nu-Dell Oak Frame",74.76
"9059",2016-10-20,2016-10-24,4,"2016","Oct","Standard Class","Stewart Visinsky","Consumer","United States","Los Angeles","California",90045,"West","FUR-TA-10001086","Furniture","Tables","SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",364.776
"9060",2017-06-14,2017-06-18,4,"2017","Jun","Standard Class","Anthony Rawles","Corporate","United States","Seattle","Washington",98103,"West","FUR-TA-10004619","Furniture","Tables","Hon Non-Folding Utility Tables",1115.17
"9061",2016-11-20,2016-11-21,1,"2016","Nov","First Class","Chris Selesnick","Corporate","United States","San Diego","California",92024,"West","OFF-BI-10002854","Office Supplies","Binders","Performers Binder/Pad Holder, Black",89.696
"9062",2016-11-20,2016-11-21,1,"2016","Nov","First Class","Chris Selesnick","Corporate","United States","San Diego","California",92024,"West","OFF-LA-10002762","Office Supplies","Labels","Avery 485",50.12
"9063",2017-02-28,2017-03-06,6,"2017","Mar","Standard Class","Rick Reed","Corporate","United States","New York City","New York",10035,"East","OFF-FA-10003495","Office Supplies","Fasteners","Staples",36.48
"9064",2015-10-14,2015-10-20,6,"2015","Oct","Standard Class","Bradley Drucker","Consumer","United States","Chicago","Illinois",60653,"Central","OFF-PA-10002581","Office Supplies","Paper","Xerox 1951",322.192
"9065",2015-10-14,2015-10-20,6,"2015","Oct","Standard Class","Bradley Drucker","Consumer","United States","Chicago","Illinois",60653,"Central","OFF-BI-10000343","Office Supplies","Binders","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946
"9066",2015-10-14,2015-10-20,6,"2015","Oct","Standard Class","Bradley Drucker","Consumer","United States","Chicago","Illinois",60653,"Central","OFF-PA-10001184","Office Supplies","Paper","Xerox 1903",19.136
"9067",2018-05-26,2018-05-30,4,"2018","May","Standard Class","Bryan Mills","Consumer","United States","Harrisonburg","Virginia",22801,"South","TEC-AC-10000521","Technology","Accessories","Verbatim Slim CD and DVD Storage Cases, 50/Pack",23.08
"9068",2017-02-04,2017-02-10,6,"2017","Feb","Standard Class","Maribeth Schnelling","Consumer","United States","Rockville","Maryland",20852,"East","TEC-PH-10002890","Technology","Phones","AT&T 17929 Lendline Telephone",90.48
"9069",2017-09-02,2017-09-05,3,"2017","Sep","Second Class","Becky Martin","Consumer","United States","Des Moines","Washington",98198,"West","FUR-CH-10003061","Furniture","Chairs","Global Leather Task Chair, Black",215.976
"9070",2017-09-02,2017-09-05,3,"2017","Sep","Second Class","Becky Martin","Consumer","United States","Des Moines","Washington",98198,"West","OFF-EN-10003567","Office Supplies","Envelopes","Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",65.94
"9071",2018-12-04,2018-12-05,1,"2018","Dec","First Class","Katrina Edelman","Corporate","United States","Philadelphia","Pennsylvania",19134,"East","FUR-FU-10001918","Furniture","Furnishings","C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings",11.352
"9072",2016-06-12,2016-06-16,4,"2016","Jun","Standard Class","Sam Zeldin","Home Office","United States","Columbus","Indiana",47201,"Central","OFF-ST-10002444","Office Supplies","Storage","Recycled Eldon Regeneration Jumbo File",24.56
"9073",2017-09-04,2017-09-08,4,"2017","Sep","Standard Class","Mick Brown","Consumer","United States","Springfield","Missouri",65807,"Central","OFF-EN-10003286","Office Supplies","Envelopes","Staple envelope",16.56
"9074",2017-09-04,2017-09-08,4,"2017","Sep","Standard Class","Mick Brown","Consumer","United States","Springfield","Missouri",65807,"Central","TEC-AC-10000109","Technology","Accessories","Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",279.95
"9075",2015-04-21,2015-04-26,5,"2015","Apr","Standard Class","Dorothy Badders","Corporate","United States","Henderson","Kentucky",42420,"South","OFF-ST-10002574","Office Supplies","Storage","SAFCO Commercial Wire Shelving, Black",828.84
"9076",2016-11-05,2016-11-08,3,"2016","Nov","First Class","Christy Brittain","Consumer","United States","Lakewood","Ohio",44107,"East","OFF-BI-10000773","Office Supplies","Binders","Insertable Tab Post Binder Dividers",7.218
"9077",2016-11-05,2016-11-08,3,"2016","Nov","First Class","Christy Brittain","Consumer","United States","Lakewood","Ohio",44107,"East","OFF-SU-10004661","Office Supplies","Supplies","Acme Titanium Bonded Scissors",27.2
"9078",2015-11-03,2015-11-07,4,"2015","Nov","Standard Class","Stephanie Phelps","Corporate","United States","Omaha","Nebraska",68104,"Central","TEC-AC-10003280","Technology","Accessories","Belkin F8E887 USB Wired Ergonomic Keyboard",89.97
"9079",2017-02-16,2017-02-23,7,"2017","Feb","Standard Class","Giulietta Weimer","Consumer","United States","Henderson","Kentucky",42420,"South","FUR-FU-10003773","Furniture","Furnishings","Eldon Cleatmat Plus Chair Mats for High Pile Carpets",318.08
"9080",2017-02-16,2017-02-23,7,"2017","Feb","Standard Class","Giulietta Weimer","Consumer","United States","Henderson","Kentucky",42420,"South","OFF-BI-10002412","Office Supplies","Binders","Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders",5.8
"9081",2018-09-11,2018-09-13,2,"2018","Sep","Second Class","Ken Heidel","Corporate","United States","Santa Ana","California",92704,"West","TEC-PH-10002564","Technology","Phones","OtterBox Defender Series Case - Samsung Galaxy S4",143.952
"9082",2018-09-11,2018-09-13,2,"2018","Sep","Second Class","Ken Heidel","Corporate","United States","Santa Ana","California",92704,"West","OFF-PA-10002262","Office Supplies","Paper","Xerox 192",19.44
"9083",2018-11-02,2018-11-06,4,"2018","Nov","Standard Class","Barry Gonzalez","Consumer","United States","Springfield","Virginia",22153,"South","OFF-AR-10000246","Office Supplies","Art","Newell 318",5.56
"9084",2016-02-06,2016-02-08,2,"2016","Feb","First Class","Lori Olson","Corporate","United States","Suffolk","Virginia",23434,"South","OFF-ST-10002554","Office Supplies","Storage","Tennsco Industrial Shelving",146.73
"9085",2016-02-06,2016-02-08,2,"2016","Feb","First Class","Lori Olson","Corporate","United States","Suffolk","Virginia",23434,"South","OFF-PA-10002751","Office Supplies","Paper","Xerox 1920",29.9
"9086",2017-09-10,2017-09-12,2,"2017","Sep","Second Class","Dianna Vittorini","Consumer","United States","Los Angeles","California",90049,"West","OFF-BI-10004318","Office Supplies","Binders","Ibico EB-19 Dual Function Manual Binding System",276.784
"9087",2017-09-26,2017-09-30,4,"2017","Sep","Standard Class","Lisa Ryan","Corporate","United States","Houston","Texas",77041,"Central","OFF-AP-10001564","Office Supplies","Appliances","Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup",93.032
"9088",2017-09-26,2017-09-30,4,"2017","Sep","Standard Class","Lisa Ryan","Corporate","United States","Houston","Texas",77041,"Central","FUR-CH-10000513","Furniture","Chairs","High-Back Leather Manager's Chair",454.965
"9089",2016-12-15,2016-12-20,5,"2016","Dec","Standard Class","Rick Reed","Corporate","United States","Cary","North Carolina",27511,"South","TEC-PH-10001433","Technology","Phones","Cisco Small Business SPA 502G VoIP phone",246.168
"9090",2017-09-17,2017-09-20,3,"2017","Sep","Second Class","Troy Staebel","Consumer","United States","Springfield","Ohio",45503,"East","OFF-ST-10002790","Office Supplies","Storage","Safco Industrial Shelving",295.4
"9091",2018-10-13,2018-10-15,2,"2018","Oct","First Class","Alan Hwang","Consumer","United States","Louisville","Kentucky",40214,"South","OFF-ST-10002974","Office Supplies","Storage","Trav-L-File Heavy-Duty Shuttle II, Black",348.56
"9092",2016-06-28,2016-07-03,5,"2016","Jul","Second Class","Dorothy Wardle","Corporate","United States","Troy","Ohio",45373,"East","OFF-PA-10003177","Office Supplies","Paper","Xerox 1999",15.552
"9093",2016-06-28,2016-07-03,5,"2016","Jul","Second Class","Dorothy Wardle","Corporate","United States","Troy","Ohio",45373,"East","FUR-BO-10001918","Furniture","Bookcases","Sauder Forest Hills Library with Doors, Woodland Oak Finish",482.94
"9094",2016-06-01,2016-06-05,4,"2016","Jun","Standard Class","Ashley Jarboe","Consumer","United States","Detroit","Michigan",48227,"Central","TEC-PH-10001299","Technology","Phones","Polycom CX300 Desktop Phone USB VoIP phone",299.98
"9095",2016-06-01,2016-06-05,4,"2016","Jun","Standard Class","Ashley Jarboe","Consumer","United States","Detroit","Michigan",48227,"Central","OFF-BI-10004224","Office Supplies","Binders","Catalog Binders with Expanding Posts",403.68
"9096",2016-06-01,2016-06-05,4,"2016","Jun","Standard Class","Ashley Jarboe","Consumer","United States","Detroit","Michigan",48227,"Central","TEC-PH-10001300","Technology","Phones","iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",41.9
"9097",2016-06-01,2016-06-05,4,"2016","Jun","Standard Class","Ashley Jarboe","Consumer","United States","Detroit","Michigan",48227,"Central","OFF-LA-10004178","Office Supplies","Labels","Avery 491",28.91
"9098",2015-04-12,2015-04-17,5,"2015","Apr","Standard Class","Stewart Visinsky","Consumer","United States","Bloomington","Indiana",47401,"Central","OFF-PA-10000289","Office Supplies","Paper","Xerox 213",32.4
"9099",2018-10-12,2018-10-16,4,"2018","Oct","Standard Class","Matthew Grinstein","Home Office","United States","Dallas","Texas",75081,"Central","TEC-PH-10002085","Technology","Phones","Clarity 53712",369.544
"9100",2018-10-12,2018-10-16,4,"2018","Oct","Standard Class","Matthew Grinstein","Home Office","United States","Dallas","Texas",75081,"Central","OFF-PA-10001934","Office Supplies","Paper","Xerox 1993",10.368
"9101",2018-10-12,2018-10-16,4,"2018","Oct","Standard Class","Matthew Grinstein","Home Office","United States","Dallas","Texas",75081,"Central","TEC-AC-10003033","Technology","Accessories","Plantronics CS510 - Over-the-Head monaural Wireless Headset System",791.88
"9102",2016-11-07,2016-11-12,5,"2016","Nov","Standard Class","Adrian Barton","Consumer","United States","Houston","Texas",77041,"Central","OFF-AR-10001683","Office Supplies","Art","Lumber Crayons",23.64
"9103",2016-11-07,2016-11-12,5,"2016","Nov","Standard Class","Adrian Barton","Consumer","United States","Houston","Texas",77041,"Central","OFF-ST-10001713","Office Supplies","Storage","Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.784
"9104",2016-11-07,2016-11-12,5,"2016","Nov","Standard Class","Adrian Barton","Consumer","United States","Houston","Texas",77041,"Central","FUR-FU-10000193","Furniture","Furnishings","Tenex Chairmats For Use with Hard Floors",64.96
"9105",2016-11-07,2016-11-12,5,"2016","Nov","Standard Class","Adrian Barton","Consumer","United States","Houston","Texas",77041,"Central","OFF-BI-10000474","Office Supplies","Binders","Avery Recycled Flexi-View Covers for Binding Systems",32.06
"9106",2016-11-07,2016-11-12,5,"2016","Nov","Standard Class","Adrian Barton","Consumer","United States","Houston","Texas",77041,"Central","OFF-ST-10000129","Office Supplies","Storage","Fellowes Recycled Storage Drawers",177.648
"9107",2016-11-07,2016-11-12,5,"2016","Nov","Standard Class","Adrian Barton","Consumer","United States","Houston","Texas",77041,"Central","TEC-MA-10001016","Technology","Machines","Canon PC170 Desktop Personal Copier",287.91
"9108",2016-05-25,2016-05-28,3,"2016","May","First Class","Muhammed MacIntyre","Corporate","United States","Haltom City","Texas",76117,"Central","OFF-SU-10002557","Office Supplies","Supplies","Fiskars Spring-Action Scissors",22.368
"9109",2016-05-25,2016-05-28,3,"2016","May","First Class","Muhammed MacIntyre","Corporate","United States","Haltom City","Texas",76117,"Central","OFF-PA-10002160","Office Supplies","Paper","Xerox 1978",32.368
"9110",2016-05-25,2016-05-28,3,"2016","May","First Class","Muhammed MacIntyre","Corporate","United States","Haltom City","Texas",76117,"Central","TEC-AC-10003095","Technology","Accessories","Logitech G35 7.1-Channel Surround Sound Headset",207.984
"9111",2015-10-13,2015-10-15,2,"2015","Oct","First Class","Michelle Arnett","Home Office","United States","Richmond","Virginia",23223,"South","OFF-EN-10003160","Office Supplies","Envelopes","Pastel Pink Envelopes",36.4
"9112",2015-10-13,2015-10-15,2,"2015","Oct","First Class","Michelle Arnett","Home Office","United States","Richmond","Virginia",23223,"South","TEC-AC-10001542","Technology","Accessories","SanDisk Cruzer 16 GB USB Flash Drive",22.96
"9113",2015-10-13,2015-10-15,2,"2015","Oct","First Class","Michelle Arnett","Home Office","United States","Richmond","Virginia",23223,"South","OFF-ST-10003641","Office Supplies","Storage","Space Solutions Industrial Galvanized Steel Shelving.",315.2
"9114",2015-10-13,2015-10-15,2,"2015","Oct","First Class","Michelle Arnett","Home Office","United States","Richmond","Virginia",23223,"South","OFF-BI-10002432","Office Supplies","Binders","Wilson Jones Standard D-Ring Binders",15.18
"9115",2017-02-07,2017-02-10,3,"2017","Feb","Second Class","Erica Bern","Corporate","United States","Los Angeles","California",90049,"West","TEC-PH-10004094","Technology","Phones","Motorola L703CM",623.96
"9116",2018-01-19,2018-01-24,5,"2018","Jan","Second Class","Neola Schneider","Consumer","United States","Philadelphia","Pennsylvania",19140,"East","TEC-PH-10001817","Technology","Phones","Wilson Electronics DB Pro Signal Booster",429.6
"9117",2018-01-19,2018-01-24,5,"2018","Jan","Second Class","Neola Schneider","Consumer","United States","Philadelphia","Pennsylvania",19140,"East","FUR-FU-10002759","Furniture","Furnishings","12-1/2 Diameter Round Wall Clock",31.968
"9118",2018-01-19,2018-01-24,5,"2018","Jan","Second Class","Neola Schneider","Consumer","United States","Philadelphia","Pennsylvania",19140,"East","FUR-CH-10000309","Furniture","Chairs","Global Comet Stacking Arm Chair",887.271
"9119",2018-01-19,2018-01-24,5,"2018","Jan","Second Class","Neola Schneider","Consumer","United States","Philadelphia","Pennsylvania",19140,"East","OFF-PA-10003673","Office Supplies","Paper","Strathmore Photo Mount Cards",21.696
"9120",2017-06-06,2017-06-12,6,"2017","Jun","Standard Class","Ross Baird","Home Office","United States","Los Angeles","California",90036,"West","OFF-LA-10000452","Office Supplies","Labels","Avery 488",22.05
"9121",2017-06-06,2017-06-12,6,"2017","Jun","Standard Class","Ross Baird","Home Office","United States","Los Angeles","California",90036,"West","OFF-PA-10000210","Office Supplies","Paper","Xerox Blank Computer Paper",99.9
"9122",2018-03-18,2018-03-20,2,"2018","Mar","Second Class","Jason Klamczynski","Corporate","United States","Los Angeles","California",90032,"West","OFF-AP-10000358","Office Supplies","Appliances","Fellowes Basic Home/Office Series Surge Protectors",90.86
